TIME,ISSUE_SYM_ID,AVG_ENTRD_UNIT_PR,SHORT_SELL_QTY,SELL_QTY,BUY_QTY
14:00:00,AAPL,251.4188479,4268,29658,29658
14:00:30,AAPL,251.3473104,1852,17126,17126
14:01:00,AAPL,251.3050839,2094,16288,16288
14:01:30,AAPL,251.2025317,11991,58683,58683
14:02:00,AAPL,251.2434953,4176,14862,14862
14:02:30,AAPL,251.2247487,1503,10293,10293
14:03:00,AAPL,251.0012559,11767,58691,58691
14:03:30,AAPL,251.0590189,10052,36788,36788
14:04:00,AAPL,251.1022411,2842,14525,14525
14:04:30,AAPL,250.7952933,10070,78462,78462
14:05:00,AAPL,250.6991487,7172,40702,40702
14:05:30,AAPL,250.5157226,13555,88667,88667
14:06:00,AAPL,250.7970024,58998,144679,144679
14:06:30,AAPL,250.2867165,13398,58619,58619
14:07:00,AAPL,250.1818401,18829,67211,67211
14:07:30,AAPL,250.4187025,17494,51187,51187
14:08:00,AAPL,250.4499806,10301,41836,41836
14:08:30,AAPL,250.3571014,19910,56412,56412
14:09:00,AAPL,250.2427232,20182,58013,58013
14:09:30,AAPL,250.3037014,14762,83769,83769
14:10:00,AAPL,250.0265221,119466,341106,341106
14:10:30,AAPL,249.972778,40616,143406,143406
14:11:00,AAPL,249.8816473,20097,85111,85111
14:11:30,AAPL,249.4506644,31696,123545,123545
14:12:00,AAPL,249.399692,24768,88700,88700
14:12:30,AAPL,249.7346078,53076,149920,149920
14:13:00,AAPL,250.0724813,24664,73189,73189
14:13:30,AAPL,250.2093831,15823,58745,58745
14:14:00,AAPL,250.3008571,24691,73687,73687
14:14:30,AAPL,250.4016769,12530,38559,38559
14:15:00,AAPL,250.3709212,24751,56931,56931
14:15:30,AAPL,250.3936826,25820,71831,71831
14:16:00,AAPL,250.1731591,18908,43702,43702
14:16:30,AAPL,249.9849633,19240,50832,50832
14:17:00,AAPL,249.5482343,25077,71771,71771
14:17:30,AAPL,249.4733323,13049,42973,42973
14:18:00,AAPL,249.0206782,55530,181566,181566
14:18:30,AAPL,249.027079,26172,95150,95150
14:19:00,AAPL,249.056491,21603,115616,115616
14:19:30,AAPL,248.7804496,33328,101943,101943
14:20:00,AAPL,248.1410052,50438,250535,250535
14:20:30,AAPL,247.6374641,31396,235650,235650
14:21:00,AAPL,246.951715,71272,254982,254982
14:21:30,AAPL,247.4414956,38394,132598,132598
14:22:00,AAPL,247.3829723,32280,147796,147796
14:22:30,AAPL,247.697349,25240,101064,101064
14:23:00,AAPL,247.8487762,24001,105453,105453
14:23:30,AAPL,247.8005904,63700,218305,218305
14:24:00,AAPL,247.9595478,29619,87913,87913
14:24:30,AAPL,248.2482899,42920,109491,109491
14:25:00,AAPL,248.1338511,11077,81230,81230
14:25:30,AAPL,247.9546495,15597,82657,82657
14:26:00,AAPL,247.8636698,25853,95419,95419
14:26:30,AAPL,247.8576569,16620,101374,101374
14:27:00,AAPL,247.8092329,16811,88429,88429
14:27:30,AAPL,248.1577101,21581,91202,91202
14:28:00,AAPL,248.1121372,18792,63817,63817
14:28:30,AAPL,248.1625027,11073,42068,42068
14:29:00,AAPL,248.2759402,14726,87528,87528
14:29:30,AAPL,247.8458911,15308,78096,78096
14:30:00,AAPL,247.677593,8218,72387,72387
14:30:30,AAPL,247.1725925,21495,126996,126996
14:31:00,AAPL,246.9506356,19177,179263,179263
14:31:30,AAPL,246.3119974,17924,147989,147989
14:32:00,AAPL,246.2624081,24978,89544,89544
14:32:30,AAPL,246.29277,26224,118871,118871
14:33:00,AAPL,246.5457697,45049,147792,147792
14:33:30,AAPL,246.5034595,13618,65526,65526
14:34:00,AAPL,246.5095641,23902,65965,65965
14:34:30,AAPL,246.7397939,20609,65990,65990
14:35:00,AAPL,245.3185162,43243,414936,414936
14:35:30,AAPL,244.1295383,57993,472697,472697
14:36:00,AAPL,243.9427446,22768,254974,254974
14:36:30,AAPL,242.8593786,36903,375783,375783
14:37:00,AAPL,240.37167350000001,101577,736695,736695
14:37:30,AAPL,239.4795791,113598,669898,669898
14:38:00,AAPL,241.4520692,26143,283121,283121
14:38:30,AAPL,242.0285558,18453,171125,171125
14:39:00,AAPL,240.7912552,24556,153357,153357
14:39:30,AAPL,239.5466991,23886,162077,162077
14:40:00,AAPL,237.8609844,40734,313018,313018
14:40:30,AAPL,239.0089369,23711,291893,291893
14:41:00,AAPL,240.4837155,16785,151166,151166
14:41:30,AAPL,240.9274548,19657,138471,138471
14:42:00,AAPL,240.4928785,18639,119731,119731
14:42:30,AAPL,239.707211,25178,137200,137200
14:43:00,AAPL,238.2024478,27311,174710,174710
14:43:30,AAPL,238.0680327,28189,165813,165813
14:44:00,AAPL,237.0945069,33340,225508,225508
14:44:30,AAPL,235.4018503,33758,294200,294200
14:45:00,AAPL,231.3019402,64247,354463,354463
14:45:30,AAPL,222.6394405,61840,764587,764587
14:46:00,AAPL,211.797837,68587,820608,820608
14:46:30,AAPL,205.766257,41819,945233,945233
14:47:00,AAPL,211.9238049,33493,496481,496481
14:47:30,AAPL,221.5312855,43065,449015,449015
14:48:00,AAPL,226.4572795,67976,450316,450316
14:48:30,AAPL,228.7842411,52250,352376,352376
14:49:00,AAPL,230.8819656,23853,305526,305526
14:49:30,AAPL,231.3765995,38356,235287,235287
14:50:00,AAPL,232.9282602,53411,303418,303418
14:50:30,AAPL,237.2861123,71029,350059,350059
14:01:00,AAXJ,53.05625714,0,1080,1080
14:01:30,AAXJ,53.07,0,100,100
14:02:30,AAXJ,53.06063333,300,980,980
14:03:30,AAXJ,53.06,300,600,600
14:04:00,AAXJ,52.99230455,60,4682,4682
14:04:30,AAXJ,52.96,0,280,280
14:06:00,AAXJ,52.976,0,102,102
14:06:30,AAXJ,52.97333333,1,12,12
14:07:00,AAXJ,52.89,0,200,200
14:08:00,AAXJ,52.91,0,180,180
14:08:30,AAXJ,52.84095,0,440,440
14:09:00,AAXJ,52.84,0,73,73
14:10:30,AAXJ,52.8,249,498,498
14:11:00,AAXJ,52.70346667,0,270,270
14:11:30,AAXJ,52.69546667,650,800,800
14:12:00,AAXJ,52.68,0,850,850
14:14:30,AAXJ,52.75095,300,830,830
14:15:30,AAXJ,52.78003333,200,300,300
14:16:30,AAXJ,52.76,100,100,100
14:17:00,AAXJ,52.708,1173,1173,1173
14:17:30,AAXJ,52.64525,4200,10200,10200
14:18:00,AAXJ,52.54309091,300,1170,1170
14:18:30,AAXJ,52.58,100,100,100
14:20:30,AAXJ,52.51,100,100,100
14:21:00,AAXJ,52.49636364,505,1505,1505
14:21:30,AAXJ,52.41,1900,2156,2156
14:22:00,AAXJ,52.32457143,300,10300,10300
14:22:30,AAXJ,52.31,0,21,21
14:23:30,AAXJ,52.358,0,560,560
14:24:00,AAXJ,52.43,100,100,100
14:24:30,AAXJ,52.53,0,95,95
14:26:00,AAXJ,52.58,100,144,144
14:29:00,AAXJ,52.44,0,100,100
14:29:30,AAXJ,52.38,0,24,24
14:30:30,AAXJ,52.40935385,100,908,908
14:31:30,AAXJ,52.350025,100,750,750
14:32:00,AAXJ,52.2829,789,1578,1578
14:32:30,AAXJ,52.28,0,420,420
14:33:00,AAXJ,52.31863571,3150,6586,6586
14:35:30,AAXJ,52.16,120,240,240
14:36:30,AAXJ,52.15,100,400,400
14:38:00,AAXJ,52.13,100,100,100
14:38:30,AAXJ,52.156,200,492,492
14:39:00,AAXJ,52.00114286,2773,6127,6127
14:39:30,AAXJ,51.83,0,200,200
14:40:00,AAXJ,51.7463,3173,13270,13270
14:40:30,AAXJ,51.72,100,200,200
14:41:00,AAXJ,51.8225,200,400,400
14:41:30,AAXJ,51.82,0,200,200
14:42:30,AAXJ,51.68142857,1000,2500,2500
14:43:00,AAXJ,51.49111111,2700,3160,3160
14:43:30,AAXJ,51.2715,1392,3952,3952
14:44:00,AAXJ,51.22384,78,899,899
14:45:00,AAXJ,50.7566,0,2041,2041
14:49:00,AAXJ,50.86125,0,3000,3000
14:49:30,AAXJ,51.21,0,100,100
14:50:00,AAXJ,40.38697008,12013,39350,39350
14:50:30,AAXJ,35.11171429,1122,4311,4311
14:00:00,ACN,41.78181818,1402,8591,8591
14:00:30,ACN,41.79556667,246,852,852
14:01:00,ACN,41.79195,0,1172,1172
14:01:30,ACN,41.79,0,75,75
14:02:00,ACN,41.79084444,0,888,888
14:03:00,ACN,41.78937255,900,10188,10188
14:03:30,ACN,41.7812,300,1600,1600
14:04:30,ACN,41.750625,100,1777,1777
14:05:00,ACN,41.75838555,229,5080,5080
14:05:30,ACN,41.76923077,700,1711,1711
14:06:00,ACN,41.76966667,0,4000,4000
14:06:30,ACN,41.752,900,2600,2600
14:07:00,ACN,41.75198,225,425,425
14:07:30,ACN,41.75133333,0,18122,18122
14:08:00,ACN,41.75,0,575,575
14:08:30,ACN,41.75096154,4100,5641,5641
14:09:00,ACN,41.75001143,3300,10500,10500
14:09:30,ACN,41.75133947,400,16408,16408
14:10:00,ACN,41.75002,0,25725,25725
14:10:30,ACN,41.75008333,2000,13200,13200
14:11:00,ACN,41.75036364,2572,7313,7313
14:11:30,ACN,41.74959184,8728,21103,21103
14:12:00,ACN,41.733,100,1750,1750
14:12:30,ACN,41.69570213,2026,133549,133549
14:13:00,ACN,41.69391304,425,3898,3898
14:13:30,ACN,41.69420714,850,5768,5768
14:14:00,ACN,41.63842439,906,7658,7658
14:14:30,ACN,41.60014468,1300,12623,12623
14:15:00,ACN,41.63534286,300,3956,3956
14:15:30,ACN,41.644,100,500,500
14:16:00,ACN,41.6334,200,3508,3508
14:16:30,ACN,41.56134865,1500,10119,10119
14:17:00,ACN,41.54736207,654,2988,2988
14:17:30,ACN,41.56775,1400,1845,1845
14:18:00,ACN,41.51820513,600,5283,5283
14:18:30,ACN,41.50618649,1970,14888,14888
14:19:00,ACN,41.502175,310,810,810
14:19:30,ACN,41.50066667,500,2200,2200
14:20:00,ACN,41.50144,2500,8258,8258
14:20:30,ACN,41.50176471,1900,4871,4871
14:21:00,ACN,41.4874375,1800,55330,55330
14:21:30,ACN,41.45533333,1800,3932,3932
14:22:00,ACN,41.46632653,4500,8912,8912
14:22:30,ACN,41.45556667,578,656,656
14:23:00,ACN,41.45575342,2327,11634,11634
14:23:30,ACN,41.4512625,0,646,646
14:24:00,ACN,41.4581875,1898,7389,7389
14:24:30,ACN,41.48372093,6644,20117,20117
14:25:00,ACN,41.45342857,200,23155,23155
14:25:30,ACN,41.42667778,30,11049,11049
14:26:00,ACN,41.44726316,800,10102,10102
14:26:30,ACN,41.46825208,300,5605,5605
14:27:00,ACN,41.48878207,11000,30649,30649
14:27:30,ACN,41.50688857,4000,13310,13310
14:28:00,ACN,41.50333333,400,600,600
14:28:30,ACN,41.50311765,315,3643,3643
14:29:00,ACN,41.50047222,1100,3307,3307
14:29:30,ACN,41.50624324,2400,6121,6121
14:30:00,ACN,41.52016,4700,6000,6000
14:30:30,ACN,41.49214286,8698,10451,10451
14:31:00,ACN,41.46778421,2820,5920,5920
14:31:30,ACN,41.44153846,1842,6880,6880
14:32:00,ACN,41.3754,204,1440,1440
14:32:30,ACN,41.345,2186,34425,34425
14:33:00,ACN,41.34156875,1582,5733,5733
14:33:30,ACN,41.34931364,700,2011,2011
14:34:00,ACN,41.34597838,905,6310,6310
14:34:30,ACN,41.37097931,3328,9356,9356
14:35:00,ACN,41.33308814,3843,12786,12786
14:35:30,ACN,41.31862941,2830,6680,6680
14:36:00,ACN,41.32533333,2100,49070,49070
14:36:30,ACN,41.29136364,1953,4100,4100
14:37:00,ACN,41.21176571,705,6671,6671
14:37:30,ACN,41.1723125,642,19302,19302
14:38:00,ACN,41.18585106,700,14242,14242
14:38:30,ACN,41.17794595,400,4200,4200
14:39:00,ACN,41.06633636,4276,33958,33958
14:39:30,ACN,41.06160435,1736,5136,5136
14:40:00,ACN,40.85501154,3821,28097,28097
14:40:30,ACN,40.86137714,1008,4758,4758
14:41:00,ACN,40.88216216,500,4400,4400
14:41:30,ACN,40.89886618,1100,9026,9026
14:42:00,ACN,40.79527363,7505,46542,46542
14:42:30,ACN,40.80323231,1827,8969,8969
14:43:00,ACN,40.58393421,7483,30941,30941
14:43:30,ACN,40.32162458,5200,18033,18033
14:44:00,ACN,40.245625,1100,30233,30233
14:44:30,ACN,40.23118113,1401,8100,8100
14:45:00,ACN,40.07203704,3890,8461,8461
14:45:30,ACN,39.96592308,3126,6571,6571
14:46:00,ACN,39.37673554,12470,40863,40863
14:46:30,ACN,39.03085714,4330,47046,47046
14:47:00,ACN,38.17400881,2063,21229,21229
14:47:30,ACN,27.53638169,19888,130399,130399
14:48:00,ACN,36.71698305,3156,36157,36157
14:48:30,ACN,38.76368421,1078,3695,3695
14:49:00,ACN,39.15773585,1125,15746,15746
14:49:30,ACN,39.65059438,1642,15807,15807
14:50:00,ACN,39.599375,6708,15026,15026
14:50:30,ACN,39.59952381,0,7054,7054
14:01:00,ACOM,18.2317,200,300,300
14:02:00,ACOM,18.21,0,300,300
14:05:00,ACOM,18.225,300,500,500
14:06:00,ACOM,18.22,0,100,100
14:06:30,ACOM,18.20333333,200,566,566
14:07:30,ACOM,18.21,0,1,1
14:08:00,ACOM,18.2,0,100,100
14:08:30,ACOM,18.17540556,1100,2400,2400
14:09:00,ACOM,18.19,100,300,300
14:10:00,ACOM,18.17777778,1250,3500,3500
14:11:00,ACOM,18.2,0,200,200
14:11:30,ACOM,18.2075,95,390,390
14:12:00,ACOM,18.28508889,525,1350,1350
14:12:30,ACOM,18.21,0,200,200
14:13:30,ACOM,18.286,800,1925,1925
14:15:00,ACOM,18.28,200,200,200
14:16:30,ACOM,18.27,0,100,100
14:17:30,ACOM,18.239,100,470,470
14:18:00,ACOM,18.245,5,210,210
14:18:30,ACOM,18.24,0,200,200
14:19:00,ACOM,18.26875,200,400,400
14:20:30,ACOM,18.25,0,100,100
14:21:00,ACOM,18.274,1000,1700,1700
14:22:00,ACOM,18.13310811,6478,8378,8378
14:22:30,ACOM,18.09857143,300,1600,1600
14:23:00,ACOM,18.09,0,100,100
14:23:30,ACOM,18.08,0,200,200
14:24:00,ACOM,18.062,200,600,600
14:24:30,ACOM,18.07,0,200,200
14:25:00,ACOM,18.07,0,100,100
14:25:30,ACOM,18.08444444,0,1800,1800
14:26:30,ACOM,18.0401,0,1000,1000
14:27:00,ACOM,18.13285714,0,2742,2742
14:35:00,ACOM,18.03,0,58,58
14:37:00,ACOM,18.075,0,1000,1000
14:38:00,ACOM,18.03,0,100,100
14:38:30,ACOM,18.02,100,100,100
14:39:00,ACOM,18.00625,500,2100,2100
14:41:00,ACOM,17.94,30,60,60
14:41:30,ACOM,17.94782143,2255,4025,4025
14:42:30,ACOM,17.93,0,100,100
14:43:00,ACOM,17.91883333,0,700,700
14:43:30,ACOM,17.966,25,350,350
14:44:30,ACOM,17.85333333,500,1100,1100
14:45:00,ACOM,17.46116452,3255,9142,9142
14:45:30,ACOM,17.415,0,300,300
14:47:00,ACOM,17.39505,1000,2000,2000
14:47:30,ACOM,17.24192308,500,1882,1882
14:48:00,ACOM,16.30920794,2925,10657,10657
14:48:30,ACOM,16.9975,600,1200,1200
14:49:00,ACOM,16.875,100,200,200
14:49:30,ACOM,16.66,0,200,200
14:50:00,ACOM,16.5775,0,700,700
14:00:00,ADP,42.77471555,8032,12952,12952
14:00:30,ADP,42.7955,1000,2677,2677
14:01:00,ADP,42.80115385,2937,5500,5500
14:01:30,ADP,42.79953636,1180,2962,2962
14:02:00,ADP,42.809168,7065,16644,16644
14:02:30,ADP,42.80287959,2082,7482,7482
14:03:00,ADP,42.7800697,1227,3222,3222
14:03:30,ADP,42.7517,2351,5200,5200
14:04:00,ADP,42.75284615,100,2232,2232
14:04:30,ADP,42.75166667,7105,10028,10028
14:05:00,ADP,42.76067797,818,8207,8207
14:05:30,ADP,42.7640048,1100,2445,2445
14:06:00,ADP,42.7512883,6274,14364,14364
14:06:30,ADP,42.70875,3907,11144,11144
14:07:00,ADP,42.70973585,2474,7412,7412
14:07:30,ADP,42.72879245,1367,5753,5753
14:08:00,ADP,42.72844828,2485,4485,4485
14:08:30,ADP,42.70203704,3336,7068,7068
14:09:00,ADP,42.67565217,4155,8620,8620
14:09:30,ADP,42.67813333,900,4100,4100
14:10:00,ADP,42.65053815,2879,9066,9066
14:10:30,ADP,42.604825,2100,4405,4405
14:11:00,ADP,42.59829082,4503,14160,14160
14:11:30,ADP,42.53521186,9444,18516,18516
14:12:00,ADP,42.54058824,1621,4777,4777
14:12:30,ADP,42.56175167,1776,6033,6033
14:13:00,ADP,42.59936066,2405,7502,7502
14:13:30,ADP,42.60803226,730,4220,4220
14:14:00,ADP,42.599216,438,2385,2385
14:14:30,ADP,42.60889189,1627,3483,3483
14:15:00,ADP,42.6047619,2020,5420,5420
14:15:30,ADP,42.59480833,1014,3968,3968
14:16:00,ADP,42.5625,429,4364,4364
14:16:30,ADP,42.52807692,1653,4226,4226
14:17:00,ADP,42.47518987,3156,7588,7588
14:17:30,ADP,42.4366172,4154,10054,10054
14:18:00,ADP,42.37505618,4083,8196,8196
14:18:30,ADP,42.37445,700,3512,3512
14:19:00,ADP,42.40166667,1731,2382,2382
14:19:30,ADP,42.38878667,477,1720,1720
14:20:00,ADP,42.34296642,5700,13700,13700
14:20:30,ADP,42.33072917,3953,8750,8750
14:21:00,ADP,42.288425,8084,25091,25091
14:21:30,ADP,42.28772636,2807,9268,9268
14:22:00,ADP,42.25550958,8660,22765,22765
14:22:30,ADP,42.32590909,931,3161,3161
14:23:00,ADP,42.33589041,3353,7246,7246
14:23:30,ADP,42.33107179,3565,7427,7427
14:24:00,ADP,42.34425,1776,4227,4227
14:24:30,ADP,42.37835616,2475,7023,7023
14:25:00,ADP,42.40015625,2413,6026,6026
14:25:30,ADP,42.39994444,145,1298,1298
14:26:00,ADP,42.44352941,2238,4516,4516
14:26:30,ADP,42.44756981,1888,7094,7094
14:27:00,ADP,42.431470590000004,1530,4037,4037
14:27:30,ADP,42.40655172,1370,3447,3447
14:28:00,ADP,42.39333333,1184,2686,2686
14:28:30,ADP,42.37181379,1466,3001,3001
14:29:00,ADP,42.365,601,1495,1495
14:29:30,ADP,42.3384058,3623,6658,6658
14:30:00,ADP,42.34821706,1482,4653,4653
14:30:30,ADP,42.28890667,5063,8134,8134
14:31:00,ADP,42.2921,1404,2561,2561
14:31:30,ADP,42.27454545,871,1971,1971
14:32:00,ADP,42.24853261,2200,5684,5684
14:32:30,ADP,42.20636792,2265,5404,5404
14:33:00,ADP,42.24196154,3110,5250,5250
14:33:30,ADP,42.25,1200,3410,3410
14:34:00,ADP,42.26517241,1027,2927,2927
14:34:30,ADP,42.25285714,1975,5510,5510
14:35:00,ADP,42.1622306,10168,22523,22523
14:35:30,ADP,42.13702532,5093,11247,11247
14:36:00,ADP,42.1756087,3209,8082,8082
14:36:30,ADP,42.11681463,4233,10142,10142
14:37:00,ADP,42.08855699,9466,19914,19914
14:37:30,ADP,42.08746047,5757,12453,12453
14:38:00,ADP,42.13692188,2222,7103,7103
14:38:30,ADP,42.15456045,7649,21645,21645
14:39:00,ADP,42.04446816,11753,28911,28911
14:39:30,ADP,41.95004745,6966,46869,46869
14:40:00,ADP,41.86167422,6319,21687,21687
14:40:30,ADP,41.84897959,3212,14887,14887
14:41:00,ADP,41.89877174,953,4244,4244
14:41:30,ADP,41.90434776,5745,13042,13042
14:42:00,ADP,41.84449275,2786,6397,6397
14:42:30,ADP,41.7317715,4344,20900,20900
14:43:00,ADP,41.53779762,3290,12376,12376
14:43:30,ADP,41.47549931,2932,24388,24388
14:44:00,ADP,41.26082119,4524,12481,12481
14:44:30,ADP,41.01039003,7393,45929,45929
14:45:00,ADP,40.26066592,4092,62956,62956
14:45:30,ADP,39.73855844,3704,60200,60200
14:46:00,ADP,39.50336919,1966,22261,22261
14:46:30,ADP,38.41546957,3518,191114,191114
14:47:00,ADP,33.99924247,6224,110280,110280
14:47:30,ADP,32.17119153,3650,22224,22224
14:48:00,ADP,33.58454938,8511,54393,54393
14:48:30,ADP,35.09695486,5821,57914,57914
14:49:00,ADP,37.95646629,1534,20363,20363
14:49:30,ADP,37.66298615,7110,87611,87611
14:50:00,ADP,35.97782114,16501,182685,182685
14:50:30,ADP,38.06320918,3641,56633,56633
14:08:30,BDT,9.53,0,2200,2200
14:10:00,BDT,9.503333333,0,4612,4612
14:18:00,BDT,9.406,0,1800,1800
14:23:00,BDT,9.338881935,1600,12783,12783
14:23:30,BDT,9.32,0,3250,3250
14:24:00,BDT,9.32,0,1900,1900
14:26:00,BDT,9.34,0,100,100
14:28:00,BDT,9.3808,0,650,650
14:30:00,BDT,9.386906667,0,974,974
14:33:00,BDT,9.39,0,200,200
14:34:30,BDT,9.42,0,300,300
14:35:00,BDT,9.4194,500,500,500
14:42:00,BDT,9.326,4300,8500,8500
14:43:00,BDT,9.165079365,4550,15600,15600
14:43:30,BDT,9.2432,0,2100,2100
14:44:00,BDT,9.238857143,1300,3400,3400
14:44:30,BDT,9.135384615,434,1868,1868
14:45:00,BDT,9.121612903,807,8314,8314
14:45:30,BDT,9.16,0,950,950
14:47:30,BDT,9.073333333,500,960,960
14:49:00,BDT,9.06,0,800,800
14:50:00,BDT,3.814972414,4873,30962,30962
14:02:00,BDV,8.776214286,2630,9558,9558
14:04:00,BDV,8.76,0,225,225
14:04:30,BDV,8.76,0,300,300
14:06:00,BDV,8.7864,0,443,443
14:07:00,BDV,8.7985,900,900,900
14:08:00,BDV,8.77,0,200,200
14:10:30,BDV,8.75,0,422,422
14:11:00,BDV,8.75,0,1494,1494
14:11:30,BDV,8.75,0,600,600
14:13:00,BDV,8.737181739,2260,6734,6734
14:14:00,BDV,8.72,200,2900,2900
14:14:30,BDV,8.72,0,500,500
14:16:30,BDV,8.72105,176,352,352
14:17:00,BDV,8.72,100,100,100
14:17:30,BDV,8.7385,1750,3500,3500
14:21:00,BDV,8.696666667,410,1436,1436
14:21:30,BDV,8.670017021,2900,11192,11192
14:22:00,BDV,8.689,0,6000,6000
14:22:30,BDV,8.67,200,200,200
14:23:00,BDV,8.610384615,50,10356,10356
14:23:30,BDV,8.577963571,200,6187,6187
14:25:00,BDV,8.601,0,2045,2045
14:25:30,BDV,8.61,0,200,200
14:26:00,BDV,8.61,0,400,400
14:27:30,BDV,8.59,3500,6700,6700
14:28:00,BDV,8.59,0,400,400
14:29:30,BDV,8.59,0,36,36
14:31:30,BDV,8.6,0,1300,1300
14:32:30,BDV,8.5697,2688,5982,5982
14:34:00,BDV,8.6,0,300,300
14:34:30,BDV,8.5999,0,1000,1000
14:36:00,BDV,8.6,1200,2400,2400
14:36:30,BDV,8.572,1500,3750,3750
14:37:30,BDV,8.557333333,0,600,600
14:38:00,BDV,8.58,0,2000,2000
14:39:00,BDV,8.579,500,1000,1000
14:39:30,BDV,8.5685,0,700,700
14:41:00,BDV,8.536571429,50,2116,2116
14:43:00,BDV,8.5376,100,1266,1266
14:43:30,BDV,8.5484000000000009,5500,8200,8200
14:44:30,BDV,8.507525,400,1300,1300
14:45:30,BDV,8.469230769,2300,4300,4300
14:46:00,BDV,8.3675,3425,13143,13143
14:47:30,BDV,8.2854,3400,19138,19138
14:48:00,BDV,8.137461111,500,15156,15156
14:48:30,BDV,8.058125,1300,7500,7500
14:49:00,BDV,7.938823529,350,4100,4100
14:49:30,BDV,7.7050625,325,15850,15850
14:50:00,BDV,4.622888889,6711,33256,33256
14:50:30,BDV,6.476225,0,3600,3600
14:00:00,BGS,10.672,300,600,600
14:00:30,BGS,10.678,0,500,500
14:01:00,BGS,10.68,0,1149,1149
14:02:00,BGS,10.68,200,215,215
14:02:30,BGS,10.68,0,100,100
14:03:00,BGS,10.67666667,200,300,300
14:04:30,BGS,10.6506,0,350,350
14:05:00,BGS,10.66,0,100,100
14:07:30,BGS,10.628125,0,1,1
14:08:30,BGS,10.618,200,500,500
14:09:00,BGS,10.6012625,100,1000,1000
14:10:00,BGS,10.60059231,305,1560,1560
14:10:30,BGS,10.6,300,300,300
14:11:00,BGS,10.6027,250,1750,1750
14:11:30,BGS,10.61,0,100,100
14:12:00,BGS,10.61,0,100,100
14:13:00,BGS,10.60683333,0,965,965
14:14:00,BGS,10.61,0,100,100
14:14:30,BGS,10.6,100,100,100
14:15:00,BGS,10.6,200,200,200
14:16:00,BGS,10.6012,1000,5145,5145
14:16:30,BGS,10.60795,1000,1200,1200
14:17:00,BGS,10.59,0,400,400
14:17:30,BGS,10.574,200,500,500
14:18:00,BGS,10.58181818,1600,2600,2600
14:18:30,BGS,10.565,0,1005,1005
14:19:00,BGS,10.5540375,0,2500,2500
14:19:30,BGS,10.53761,0,2280,2280
14:20:00,BGS,10.5336,0,800,800
14:20:30,BGS,10.515,20,1460,1460
14:21:00,BGS,10.52,0,700,700
14:21:30,BGS,10.52,0,300,300
14:23:30,BGS,10.5201,0,1000,1000
14:24:00,BGS,10.53495,0,1150,1150
14:24:30,BGS,10.56,0,100,100
14:26:00,BGS,10.54,0,75,75
14:27:00,BGS,10.545,0,750,750
14:27:30,BGS,10.55,0,31,31
14:28:00,BGS,10.5501,0,100,100
14:28:30,BGS,10.53764,0,2569,2569
14:29:00,BGS,10.51668333,100,1100,1100
14:29:30,BGS,10.5175,0,500,500
14:30:00,BGS,10.52,0,800,800
14:30:30,BGS,10.50402571,1060,14862,14862
14:31:00,BGS,10.5091,0,1000,1000
14:31:30,BGS,10.5,0,140,140
14:32:30,BGS,10.48428571,300,1154,1154
14:33:30,BGS,10.49833333,0,600,600
14:34:00,BGS,10.49003333,0,341,341
14:34:30,BGS,10.49891111,133,937,937
14:36:00,BGS,10.48145455,300,1500,1500
14:36:30,BGS,10.46737368,100,6408,6408
14:37:00,BGS,10.424175,0,1634,1634
14:37:30,BGS,10.41484,0,4777,4777
14:38:00,BGS,10.37718537,600,6658,6658
14:38:30,BGS,10.38245833,0,1205,1205
14:39:00,BGS,10.39,0,200,200
14:40:00,BGS,10.33449032,2800,13162,13162
14:40:30,BGS,10.33,300,800,800
14:41:00,BGS,10.30681905,1203,5307,5307
14:41:30,BGS,10.28836667,0,1540,1540
14:42:00,BGS,10.3056,0,3000,3000
14:42:30,BGS,10.320025,100,400,400
14:43:30,BGS,10.28166667,50,250,250
14:44:00,BGS,10.16244667,137,9065,9065
14:44:30,BGS,10.084,109,2018,2018
14:45:00,BGS,10.02385373,102,11266,11266
14:45:30,BGS,10.002436,1500,7720,7720
14:46:00,BGS,10,0,1100,1100
14:46:30,BGS,10.00222222,398,2004,2004
14:47:00,BGS,10.0004375,0,2544,2544
14:47:30,BGS,9.591193416,12815,67188,67188
14:48:00,BGS,2.319731414,50923,158494,158494
14:48:30,BGS,8.55625,319,780,780
14:49:00,BGS,8.67,0,200,200
14:49:30,BGS,8.5875,2200,9300,9300
14:50:00,BGS,8.675454545,0,1123,1123
14:50:30,BGS,8.702857143,1450,4450,4450
14:06:30,BICK,27.49,1,2,2
14:25:00,BICK,27.16,0,100,100
14:25:30,BICK,27.15,0,200,200
14:28:30,BICK,27.03333333,25,150,150
14:30:30,BICK,27,0,100,100
14:33:00,BICK,26.79766667,100,260,260
14:35:00,BICK,26.61125313,811,2722,2722
14:35:30,BICK,26.616,200,907,907
14:37:30,BICK,26.52,300,600,600
14:39:30,BICK,26.49,135,270,270
14:43:00,BICK,26.44,0,100,100
14:45:30,BICK,26.45,100,200,200
14:46:00,BICK,26.035,175,350,350
14:47:30,BICK,26.03,100,200,200
14:48:00,BICK,20.42625,1100,3322,3322
14:49:30,BICK,25.24,0,400,400
14:00:00,BID,32.1964,1100,2900,2900
14:00:30,BID,32.23368421,300,2168,2168
14:01:00,BID,32.2456,500,1000,1000
14:01:30,BID,32.19125,500,800,800
14:02:00,BID,32.14714286,914,1014,1014
