id,date,deaths,highlight
DJI,2020-10-13,61,FALSE
DJI,2020-10-14,61,FALSE
DJI,2020-10-15,61,FALSE
DJI,2020-10-16,61,FALSE
DJI,2020-10-17,61,FALSE
DJI,2020-10-18,61,FALSE
DJI,2020-10-19,61,FALSE
DJI,2020-10-20,61,FALSE
DJI,2020-10-21,61,FALSE
DJI,2020-10-22,61,FALSE
DJI,2020-10-23,61,FALSE
DJI,2020-10-24,61,FALSE
DJI,2020-10-25,61,FALSE
DJI,2020-10-26,61,FALSE
DJI,2020-10-27,61,FALSE
DMA,2020-01-22,NA,FALSE
DMA,2020-01-23,NA,FALSE
DMA,2020-01-24,NA,FALSE
DMA,2020-01-25,NA,FALSE
DMA,2020-01-26,NA,FALSE
DMA,2020-01-27,NA,FALSE
DMA,2020-01-28,NA,FALSE
DMA,2020-01-29,NA,FALSE
DMA,2020-01-30,NA,FALSE
DMA,2020-01-31,NA,FALSE
DMA,2020-02-01,NA,FALSE
DMA,2020-02-02,NA,FALSE
DMA,2020-02-03,NA,FALSE
DMA,2020-02-04,NA,FALSE
DMA,2020-02-05,NA,FALSE
DMA,2020-02-06,NA,FALSE
DMA,2020-02-07,NA,FALSE
DMA,2020-02-08,NA,FALSE
DMA,2020-02-09,NA,FALSE
DMA,2020-02-10,NA,FALSE
DMA,2020-02-11,NA,FALSE
DMA,2020-02-12,NA,FALSE
DMA,2020-02-13,NA,FALSE
DMA,2020-02-14,NA,FALSE
DMA,2020-02-15,NA,FALSE
DMA,2020-02-16,NA,FALSE
DMA,2020-02-17,NA,FALSE
DMA,2020-02-18,NA,FALSE
DMA,2020-02-19,NA,FALSE
DMA,2020-02-20,NA,FALSE
DMA,2020-02-21,NA,FALSE
DMA,2020-02-22,NA,FALSE
DMA,2020-02-23,NA,FALSE
DMA,2020-02-24,NA,FALSE
DMA,2020-02-25,NA,FALSE
DMA,2020-02-26,NA,FALSE
DMA,2020-02-27,NA,FALSE
DMA,2020-02-28,NA,FALSE
DMA,2020-02-29,NA,FALSE
DMA,2020-03-01,NA,FALSE
DMA,2020-03-02,NA,FALSE
DMA,2020-03-03,NA,FALSE
DMA,2020-03-04,NA,FALSE
DMA,2020-03-05,NA,FALSE
DMA,2020-03-06,NA,FALSE
DMA,2020-03-07,NA,FALSE
DMA,2020-03-08,NA,FALSE
DMA,2020-03-09,NA,FALSE
DMA,2020-03-10,NA,FALSE
DMA,2020-03-11,NA,FALSE
DMA,2020-03-12,NA,FALSE
DMA,2020-03-13,NA,FALSE
DMA,2020-03-14,NA,FALSE
DMA,2020-03-15,NA,FALSE
DMA,2020-03-16,NA,FALSE
DMA,2020-03-17,NA,FALSE
DMA,2020-03-18,NA,FALSE
DMA,2020-03-19,NA,FALSE
DMA,2020-03-20,NA,FALSE
DMA,2020-03-21,NA,FALSE
DMA,2020-03-22,NA,FALSE
DMA,2020-03-23,NA,FALSE
DMA,2020-03-24,NA,FALSE
DMA,2020-03-25,NA,FALSE
DMA,2020-03-26,NA,FALSE
DMA,2020-03-27,NA,FALSE
DMA,2020-03-28,NA,FALSE
DMA,2020-03-29,NA,FALSE
DMA,2020-03-30,NA,FALSE
DMA,2020-03-31,NA,FALSE
DMA,2020-04-01,NA,FALSE
DMA,2020-04-02,NA,FALSE
DMA,2020-04-03,NA,FALSE
DMA,2020-04-04,NA,FALSE
DMA,2020-04-05,NA,FALSE
DMA,2020-04-06,NA,FALSE
DMA,2020-04-07,NA,FALSE
DMA,2020-04-08,NA,FALSE
DMA,2020-04-09,NA,FALSE
DMA,2020-04-10,NA,FALSE
DMA,2020-04-11,NA,FALSE
DMA,2020-04-12,NA,FALSE
DMA,2020-04-13,NA,FALSE
DMA,2020-04-14,NA,FALSE
DMA,2020-04-15,NA,FALSE
DMA,2020-04-16,NA,FALSE
DMA,2020-04-17,NA,FALSE
DMA,2020-04-18,NA,FALSE
DMA,2020-04-19,NA,FALSE
DMA,2020-04-20,NA,FALSE
DMA,2020-04-21,NA,FALSE
DMA,2020-04-22,NA,FALSE
DMA,2020-04-23,NA,FALSE
DMA,2020-04-24,NA,FALSE
DMA,2020-04-25,NA,FALSE
DMA,2020-04-26,NA,FALSE
DMA,2020-04-27,NA,FALSE
DMA,2020-04-28,NA,FALSE
DMA,2020-04-29,NA,FALSE
DMA,2020-04-30,NA,FALSE
DMA,2020-05-01,NA,FALSE
DMA,2020-05-02,NA,FALSE
DMA,2020-05-03,NA,FALSE
DMA,2020-05-04,NA,FALSE
DMA,2020-05-05,NA,FALSE
DMA,2020-05-06,NA,FALSE
DMA,2020-05-07,NA,FALSE
DMA,2020-05-08,NA,FALSE
DMA,2020-05-09,NA,FALSE
DMA,2020-05-10,NA,FALSE
DMA,2020-05-11,NA,FALSE
DMA,2020-05-12,NA,FALSE
DMA,2020-05-13,NA,FALSE
DMA,2020-05-14,NA,FALSE
DMA,2020-05-15,NA,FALSE
DMA,2020-05-16,NA,FALSE
DMA,2020-05-17,NA,FALSE
DMA,2020-05-18,NA,FALSE
DMA,2020-05-19,NA,FALSE
DMA,2020-05-20,NA,FALSE
DMA,2020-05-21,NA,FALSE
DMA,2020-05-22,NA,FALSE
DMA,2020-05-23,NA,FALSE
DMA,2020-05-24,NA,FALSE
DMA,2020-05-25,NA,FALSE
DMA,2020-05-26,NA,FALSE
DMA,2020-05-27,NA,FALSE
DMA,2020-05-28,NA,FALSE
DMA,2020-05-29,NA,FALSE
DMA,2020-05-30,NA,FALSE
DMA,2020-05-31,NA,FALSE
DMA,2020-06-01,NA,FALSE
DMA,2020-06-02,NA,FALSE
DMA,2020-06-03,NA,FALSE
DMA,2020-06-04,NA,FALSE
DMA,2020-06-05,NA,FALSE
DMA,2020-06-06,NA,FALSE
DMA,2020-06-07,NA,FALSE
DMA,2020-06-08,NA,FALSE
DMA,2020-06-09,NA,FALSE
DMA,2020-06-10,NA,FALSE
DMA,2020-06-11,NA,FALSE
DMA,2020-06-12,NA,FALSE
DMA,2020-06-13,NA,FALSE
DMA,2020-06-14,NA,FALSE
DMA,2020-06-15,NA,FALSE
DMA,2020-06-16,NA,FALSE
DMA,2020-06-17,NA,FALSE
DMA,2020-06-18,NA,FALSE
DMA,2020-06-19,NA,FALSE
DMA,2020-06-20,NA,FALSE
DMA,2020-06-21,NA,FALSE
DMA,2020-06-22,NA,FALSE
DMA,2020-06-23,NA,FALSE
DMA,2020-06-24,NA,FALSE
DMA,2020-06-25,NA,FALSE
DMA,2020-06-26,NA,FALSE
DMA,2020-06-27,NA,FALSE
DMA,2020-06-28,NA,FALSE
DMA,2020-06-29,NA,FALSE
DMA,2020-06-30,NA,FALSE
DMA,2020-07-01,NA,FALSE
DMA,2020-07-02,NA,FALSE
DMA,2020-07-03,NA,FALSE
DMA,2020-07-04,NA,FALSE
DMA,2020-07-05,NA,FALSE
DMA,2020-07-06,NA,FALSE
DMA,2020-07-07,NA,FALSE
DMA,2020-07-08,NA,FALSE
DMA,2020-07-09,NA,FALSE
DMA,2020-07-10,NA,FALSE
DMA,2020-07-11,NA,FALSE
DMA,2020-07-12,NA,FALSE
DMA,2020-07-13,NA,FALSE
DMA,2020-07-14,NA,FALSE
DMA,2020-07-15,NA,FALSE
DMA,2020-07-16,NA,FALSE
DMA,2020-07-17,NA,FALSE
DMA,2020-07-18,NA,FALSE
DMA,2020-07-19,NA,FALSE
DMA,2020-07-20,NA,FALSE
DMA,2020-07-21,NA,FALSE
DMA,2020-07-22,NA,FALSE
DMA,2020-07-23,NA,FALSE
DMA,2020-07-24,NA,FALSE
DMA,2020-07-25,NA,FALSE
DMA,2020-07-26,NA,FALSE
DMA,2020-07-27,NA,FALSE
DMA,2020-07-28,NA,FALSE
DMA,2020-07-29,NA,FALSE
DMA,2020-07-30,NA,FALSE
DMA,2020-07-31,NA,FALSE
DMA,2020-08-01,NA,FALSE
DMA,2020-08-02,NA,FALSE
DMA,2020-08-03,NA,FALSE
DMA,2020-08-04,NA,FALSE
DMA,2020-08-05,NA,FALSE
DMA,2020-08-06,NA,FALSE
DMA,2020-08-07,NA,FALSE
DMA,2020-08-08,NA,FALSE
DMA,2020-08-09,NA,FALSE
DMA,2020-08-10,NA,FALSE
DMA,2020-08-11,NA,FALSE
DMA,2020-08-12,NA,FALSE
DMA,2020-08-13,NA,FALSE
DMA,2020-08-14,NA,FALSE
DMA,2020-08-15,NA,FALSE
DMA,2020-08-16,NA,FALSE
DMA,2020-08-17,NA,FALSE
DMA,2020-08-18,NA,FALSE
DMA,2020-08-19,NA,FALSE
DMA,2020-08-20,NA,FALSE
DMA,2020-08-21,NA,FALSE
DMA,2020-08-22,NA,FALSE
DMA,2020-08-23,NA,FALSE
DMA,2020-08-24,NA,FALSE
DMA,2020-08-25,NA,FALSE
DMA,2020-08-26,NA,FALSE
DMA,2020-08-27,NA,FALSE
DMA,2020-08-28,NA,FALSE
DMA,2020-08-29,NA,FALSE
DMA,2020-08-30,NA,FALSE
DMA,2020-08-31,NA,FALSE
DMA,2020-09-01,NA,FALSE
DMA,2020-09-02,NA,FALSE
DMA,2020-09-03,NA,FALSE
DMA,2020-09-04,NA,FALSE
DMA,2020-09-05,NA,FALSE
DMA,2020-09-06,NA,FALSE
DMA,2020-09-07,NA,FALSE
DMA,2020-09-08,NA,FALSE
DMA,2020-09-09,NA,FALSE
DMA,2020-09-10,NA,FALSE
DMA,2020-09-11,NA,FALSE
DMA,2020-09-12,NA,FALSE
DMA,2020-09-13,NA,FALSE
DMA,2020-09-14,NA,FALSE
DMA,2020-09-15,NA,FALSE
DMA,2020-09-16,NA,FALSE
DMA,2020-09-17,NA,FALSE
DMA,2020-09-18,NA,FALSE
DMA,2020-09-19,NA,FALSE
DMA,2020-09-20,NA,FALSE
DMA,2020-09-21,NA,FALSE
DMA,2020-09-22,NA,FALSE
DMA,2020-09-23,NA,FALSE
DMA,2020-09-24,NA,FALSE
DMA,2020-09-25,NA,FALSE
DMA,2020-09-26,NA,FALSE
DMA,2020-09-27,NA,FALSE
DMA,2020-09-28,NA,FALSE
DMA,2020-09-29,NA,FALSE
DMA,2020-09-30,NA,FALSE
DMA,2020-10-01,NA,FALSE
DMA,2020-10-02,NA,FALSE
DMA,2020-10-03,NA,FALSE
DMA,2020-10-04,NA,FALSE
DMA,2020-10-05,NA,FALSE
DMA,2020-10-06,NA,FALSE
DMA,2020-10-07,NA,FALSE
DMA,2020-10-08,NA,FALSE
DMA,2020-10-09,NA,FALSE
DMA,2020-10-10,NA,FALSE
DMA,2020-10-11,NA,FALSE
DMA,2020-10-12,NA,FALSE
DMA,2020-10-13,NA,FALSE
DMA,2020-10-14,NA,FALSE
DMA,2020-10-15,NA,FALSE
DMA,2020-10-16,NA,FALSE
DMA,2020-10-17,NA,FALSE
DMA,2020-10-18,NA,FALSE
DMA,2020-10-19,NA,FALSE
DMA,2020-10-20,NA,FALSE
DMA,2020-10-21,NA,FALSE
DMA,2020-10-22,NA,FALSE
DMA,2020-10-23,NA,FALSE
DMA,2020-10-24,NA,FALSE
DMA,2020-10-25,NA,FALSE
DMA,2020-10-26,NA,FALSE
DMA,2020-10-27,NA,FALSE
DNK,2020-01-22,NA,FALSE
DNK,2020-01-23,NA,FALSE
DNK,2020-01-24,NA,FALSE
DNK,2020-01-25,NA,FALSE
DNK,2020-01-26,NA,FALSE
DNK,2020-01-27,NA,FALSE
DNK,2020-01-28,NA,FALSE
DNK,2020-01-29,NA,FALSE
DNK,2020-01-30,NA,FALSE
DNK,2020-01-31,NA,FALSE
DNK,2020-02-01,NA,FALSE
DNK,2020-02-02,NA,FALSE
DNK,2020-02-03,NA,FALSE
DNK,2020-02-04,NA,FALSE
DNK,2020-02-05,NA,FALSE
DNK,2020-02-06,NA,FALSE
DNK,2020-02-07,NA,FALSE
DNK,2020-02-08,NA,FALSE
DNK,2020-02-09,NA,FALSE
DNK,2020-02-10,NA,FALSE
DNK,2020-02-11,NA,FALSE
DNK,2020-02-12,NA,FALSE
DNK,2020-02-13,NA,FALSE
DNK,2020-02-14,NA,FALSE
DNK,2020-02-15,NA,FALSE
DNK,2020-02-16,NA,FALSE
DNK,2020-02-17,NA,FALSE
DNK,2020-02-18,NA,FALSE
DNK,2020-02-19,NA,FALSE
DNK,2020-02-20,NA,FALSE
DNK,2020-02-21,NA,FALSE
DNK,2020-02-22,NA,FALSE
DNK,2020-02-23,NA,FALSE
DNK,2020-02-24,NA,FALSE
DNK,2020-02-25,NA,FALSE
DNK,2020-02-26,NA,FALSE
DNK,2020-02-27,NA,FALSE
DNK,2020-02-28,NA,FALSE
DNK,2020-02-29,NA,FALSE
DNK,2020-03-01,NA,FALSE
DNK,2020-03-02,NA,FALSE
DNK,2020-03-03,NA,FALSE
DNK,2020-03-04,NA,FALSE
DNK,2020-03-05,NA,FALSE
DNK,2020-03-06,NA,FALSE
DNK,2020-03-07,NA,FALSE
DNK,2020-03-08,NA,FALSE
DNK,2020-03-09,NA,FALSE
DNK,2020-03-10,NA,FALSE
DNK,2020-03-11,NA,FALSE
DNK,2020-03-12,NA,FALSE
DNK,2020-03-13,NA,FALSE
DNK,2020-03-14,1,FALSE
DNK,2020-03-15,2,FALSE
DNK,2020-03-16,3,FALSE
DNK,2020-03-17,4,FALSE
DNK,2020-03-18,4,FALSE
DNK,2020-03-19,6,FALSE
DNK,2020-03-20,9,FALSE
DNK,2020-03-21,13,FALSE
DNK,2020-03-22,13,FALSE
DNK,2020-03-23,24,FALSE
DNK,2020-03-24,32,FALSE
DNK,2020-03-25,34,FALSE
DNK,2020-03-26,41,FALSE
DNK,2020-03-27,52,FALSE
DNK,2020-03-28,65,FALSE
DNK,2020-03-29,72,FALSE
DNK,2020-03-30,77,FALSE
DNK,2020-03-31,90,FALSE
DNK,2020-04-01,104,FALSE
DNK,2020-04-02,123,FALSE
DNK,2020-04-03,139,FALSE
DNK,2020-04-04,161,FALSE
DNK,2020-04-05,179,FALSE
DNK,2020-04-06,187,FALSE
DNK,2020-04-07,203,FALSE
DNK,2020-04-08,218,FALSE
DNK,2020-04-09,237,FALSE
DNK,2020-04-10,247,FALSE
DNK,2020-04-11,260,FALSE
DNK,2020-04-12,273,FALSE
DNK,2020-04-13,285,FALSE
DNK,2020-04-14,299,FALSE
DNK,2020-04-15,309,FALSE
DNK,2020-04-16,321,FALSE
DNK,2020-04-17,336,FALSE
DNK,2020-04-18,346,FALSE
DNK,2020-04-19,355,FALSE
DNK,2020-04-20,364,FALSE
DNK,2020-04-21,370,FALSE
DNK,2020-04-22,384,FALSE
DNK,2020-04-23,394,FALSE
DNK,2020-04-24,403,FALSE
DNK,2020-04-25,418,FALSE
DNK,2020-04-26,422,FALSE
DNK,2020-04-27,427,FALSE
DNK,2020-04-28,434,FALSE
DNK,2020-04-29,443,FALSE
DNK,2020-04-30,452,FALSE
DNK,2020-05-01,460,FALSE
DNK,2020-05-02,475,FALSE
DNK,2020-05-03,484,FALSE
DNK,2020-05-04,493,FALSE
DNK,2020-05-05,503,FALSE
DNK,2020-05-06,506,FALSE
DNK,2020-05-07,514,FALSE
DNK,2020-05-08,522,FALSE
DNK,2020-05-09,526,FALSE
DNK,2020-05-10,529,FALSE
DNK,2020-05-11,533,FALSE
DNK,2020-05-12,527,FALSE
DNK,2020-05-13,533,FALSE
DNK,2020-05-14,537,FALSE
DNK,2020-05-15,537,FALSE
DNK,2020-05-16,543,FALSE
DNK,2020-05-17,547,FALSE
DNK,2020-05-18,548,FALSE
DNK,2020-05-19,551,FALSE
DNK,2020-05-20,554,FALSE
DNK,2020-05-21,561,FALSE
DNK,2020-05-22,561,FALSE
DNK,2020-05-23,561,FALSE
DNK,2020-05-24,562,FALSE
DNK,2020-05-25,563,FALSE
DNK,2020-05-26,563,FALSE
DNK,2020-05-27,565,FALSE
DNK,2020-05-28,568,FALSE
DNK,2020-05-29,568,FALSE
DNK,2020-05-30,571,FALSE
DNK,2020-05-31,574,FALSE
DNK,2020-06-01,576,FALSE
DNK,2020-06-02,580,FALSE
DNK,2020-06-03,580,FALSE
DNK,2020-06-04,582,FALSE
DNK,2020-06-05,586,FALSE
DNK,2020-06-06,587,FALSE
DNK,2020-06-07,589,FALSE
DNK,2020-06-08,593,FALSE
DNK,2020-06-09,593,FALSE
DNK,2020-06-10,593,FALSE
DNK,2020-06-11,593,FALSE
DNK,2020-06-12,594,FALSE
DNK,2020-06-13,597,FALSE
DNK,2020-06-14,597,FALSE
DNK,2020-06-15,598,FALSE
DNK,2020-06-16,598,FALSE
DNK,2020-06-17,598,FALSE
DNK,2020-06-18,600,FALSE
DNK,2020-06-19,600,FALSE
DNK,2020-06-20,600,FALSE
DNK,2020-06-21,600,FALSE
DNK,2020-06-22,602,FALSE
DNK,2020-06-23,603,FALSE
DNK,2020-06-24,603,FALSE
DNK,2020-06-25,603,FALSE
DNK,2020-06-26,604,FALSE
DNK,2020-06-27,604,FALSE
DNK,2020-06-28,604,FALSE
DNK,2020-06-29,605,FALSE
DNK,2020-06-30,605,FALSE
DNK,2020-07-01,606,FALSE
DNK,2020-07-02,606,FALSE
DNK,2020-07-03,606,FALSE
DNK,2020-07-04,606,FALSE
DNK,2020-07-05,606,FALSE
DNK,2020-07-06,607,FALSE
DNK,2020-07-07,609,FALSE
DNK,2020-07-08,609,FALSE
DNK,2020-07-09,609,FALSE
DNK,2020-07-10,609,FALSE
DNK,2020-07-11,609,FALSE
DNK,2020-07-12,609,FALSE
DNK,2020-07-13,610,FALSE
DNK,2020-07-14,610,FALSE
DNK,2020-07-15,610,FALSE
DNK,2020-07-16,610,FALSE
DNK,2020-07-17,611,FALSE
DNK,2020-07-18,611,FALSE
DNK,2020-07-19,611,FALSE
DNK,2020-07-20,611,FALSE
DNK,2020-07-21,611,FALSE
DNK,2020-07-22,611,FALSE
DNK,2020-07-23,612,FALSE
DNK,2020-07-24,613,FALSE
DNK,2020-07-25,613,FALSE
DNK,2020-07-26,613,FALSE
DNK,2020-07-27,613,FALSE
DNK,2020-07-28,613,FALSE
DNK,2020-07-29,614,FALSE
DNK,2020-07-30,615,FALSE
DNK,2020-07-31,615,FALSE
DNK,2020-08-01,615,FALSE
DNK,2020-08-02,615,FALSE
DNK,2020-08-03,616,FALSE
DNK,2020-08-04,616,FALSE
DNK,2020-08-05,616,FALSE
DNK,2020-08-06,617,FALSE
DNK,2020-08-07,617,FALSE
DNK,2020-08-08,617,FALSE
DNK,2020-08-09,617,FALSE
DNK,2020-08-10,620,FALSE
DNK,2020-08-11,621,FALSE
DNK,2020-08-12,621,FALSE
DNK,2020-08-13,621,FALSE
DNK,2020-08-14,621,FALSE
DNK,2020-08-15,621,FALSE
DNK,2020-08-16,621,FALSE
DNK,2020-08-17,621,FALSE
DNK,2020-08-18,621,FALSE
DNK,2020-08-19,621,FALSE
DNK,2020-08-20,621,FALSE
DNK,2020-08-21,621,FALSE
DNK,2020-08-22,622,FALSE
DNK,2020-08-23,622,FALSE
DNK,2020-08-24,623,FALSE
DNK,2020-08-25,623,FALSE
DNK,2020-08-26,623,FALSE
DNK,2020-08-27,624,FALSE
DNK,2020-08-28,624,FALSE
DNK,2020-08-29,624,FALSE
DNK,2020-08-30,624,FALSE
DNK,2020-08-31,624,FALSE
DNK,2020-09-01,625,FALSE
DNK,2020-09-02,626,FALSE
DNK,2020-09-03,626,FALSE
DNK,2020-09-04,627,FALSE
DNK,2020-09-05,627,FALSE
DNK,2020-09-06,627,FALSE
DNK,2020-09-07,628,FALSE
DNK,2020-09-08,628,FALSE
DNK,2020-09-09,628,FALSE
DNK,2020-09-10,629,FALSE
DNK,2020-09-11,629,FALSE
DNK,2020-09-12,630,FALSE
DNK,2020-09-13,631,FALSE
DNK,2020-09-14,633,FALSE
DNK,2020-09-15,633,FALSE
DNK,2020-09-16,633,FALSE
DNK,2020-09-17,635,FALSE
DNK,2020-09-18,635,FALSE
DNK,2020-09-19,635,FALSE
DNK,2020-09-20,638,FALSE
DNK,2020-09-21,640,FALSE
DNK,2020-09-22,641,FALSE
DNK,2020-09-23,643,FALSE
DNK,2020-09-24,645,FALSE
DNK,2020-09-25,647,FALSE
DNK,2020-09-26,648,FALSE
DNK,2020-09-27,649,FALSE
DNK,2020-09-28,649,FALSE
DNK,2020-09-29,650,FALSE
DNK,2020-09-30,650,FALSE
DNK,2020-10-01,651,FALSE
DNK,2020-10-02,652,FALSE
DNK,2020-10-03,654,FALSE
DNK,2020-10-04,658,FALSE
DNK,2020-10-05,659,FALSE
DNK,2020-10-06,663,FALSE
DNK,2020-10-07,663,FALSE
DNK,2020-10-08,665,FALSE
DNK,2020-10-09,665,FALSE
DNK,2020-10-10,667,FALSE
DNK,2020-10-11,669,FALSE
DNK,2020-10-12,671,FALSE
DNK,2020-10-13,674,FALSE
DNK,2020-10-14,675,FALSE
DNK,2020-10-15,677,FALSE
DNK,2020-10-16,677,FALSE
DNK,2020-10-17,679,FALSE
DNK,2020-10-18,680,FALSE
DNK,2020-10-19,686,FALSE
DNK,2020-10-20,688,FALSE
DNK,2020-10-21,690,FALSE
DNK,2020-10-22,694,FALSE
DNK,2020-10-23,697,FALSE
DNK,2020-10-24,700,FALSE
DNK,2020-10-25,702,FALSE
DNK,2020-10-26,708,FALSE
DNK,2020-10-27,709,FALSE
DOM,2020-01-22,NA,FALSE
DOM,2020-01-23,NA,FALSE
DOM,2020-01-24,NA,FALSE
DOM,2020-01-25,NA,FALSE
DOM,2020-01-26,NA,FALSE
DOM,2020-01-27,NA,FALSE
DOM,2020-01-28,NA,FALSE
DOM,2020-01-29,NA,FALSE
DOM,2020-01-30,NA,FALSE
DOM,2020-01-31,NA,FALSE
DOM,2020-02-01,NA,FALSE
DOM,2020-02-02,NA,FALSE
DOM,2020-02-03,NA,FALSE
DOM,2020-02-04,NA,FALSE
DOM,2020-02-05,NA,FALSE
DOM,2020-02-06,NA,FALSE
DOM,2020-02-07,NA,FALSE
DOM,2020-02-08,NA,FALSE
DOM,2020-02-09,NA,FALSE
DOM,2020-02-10,NA,FALSE
DOM,2020-02-11,NA,FALSE
DOM,2020-02-12,NA,FALSE
DOM,2020-02-13,NA,FALSE
DOM,2020-02-14,NA,FALSE
DOM,2020-02-15,NA,FALSE
DOM,2020-02-16,NA,FALSE
DOM,2020-02-17,NA,FALSE
DOM,2020-02-18,NA,FALSE
DOM,2020-02-19,NA,FALSE
DOM,2020-02-20,NA,FALSE
DOM,2020-02-21,NA,FALSE
DOM,2020-02-22,NA,FALSE
DOM,2020-02-23,NA,FALSE
DOM,2020-02-24,NA,FALSE
DOM,2020-02-25,NA,FALSE
DOM,2020-02-26,NA,FALSE
DOM,2020-02-27,NA,FALSE
DOM,2020-02-28,NA,FALSE
DOM,2020-02-29,NA,FALSE
DOM,2020-03-01,NA,FALSE
DOM,2020-03-02,NA,FALSE
DOM,2020-03-03,NA,FALSE
DOM,2020-03-04,NA,FALSE
DOM,2020-03-05,NA,FALSE
DOM,2020-03-06,NA,FALSE
DOM,2020-03-07,NA,FALSE
DOM,2020-03-08,NA,FALSE
DOM,2020-03-09,NA,FALSE
DOM,2020-03-10,NA,FALSE
DOM,2020-03-11,NA,FALSE
DOM,2020-03-12,NA,FALSE
DOM,2020-03-13,NA,FALSE
DOM,2020-03-14,NA,FALSE
DOM,2020-03-15,NA,FALSE
DOM,2020-03-16,NA,FALSE
DOM,2020-03-17,1,FALSE
DOM,2020-03-18,1,FALSE
DOM,2020-03-19,2,FALSE
DOM,2020-03-20,2,FALSE
DOM,2020-03-21,2,FALSE
DOM,2020-03-22,3,FALSE
DOM,2020-03-23,3,FALSE
DOM,2020-03-24,6,FALSE
DOM,2020-03-25,10,FALSE
DOM,2020-03-26,10,FALSE
DOM,2020-03-27,20,FALSE
DOM,2020-03-28,28,FALSE
DOM,2020-03-29,39,FALSE
DOM,2020-03-30,42,FALSE
DOM,2020-03-31,51,FALSE
DOM,2020-04-01,57,FALSE
DOM,2020-04-02,60,FALSE
DOM,2020-04-03,68,FALSE
DOM,2020-04-04,68,FALSE
DOM,2020-04-05,82,FALSE
DOM,2020-04-06,86,FALSE
DOM,2020-04-07,98,FALSE
DOM,2020-04-08,108,FALSE
DOM,2020-04-09,118,FALSE
DOM,2020-04-10,126,FALSE
DOM,2020-04-11,135,FALSE
DOM,2020-04-12,173,FALSE
DOM,2020-04-13,177,FALSE
DOM,2020-04-14,183,FALSE
DOM,2020-04-15,189,FALSE
DOM,2020-04-16,196,FALSE
DOM,2020-04-17,200,FALSE
DOM,2020-04-18,217,FALSE
DOM,2020-04-19,226,FALSE
DOM,2020-04-20,235,FALSE
DOM,2020-04-21,245,FALSE
DOM,2020-04-22,260,FALSE
DOM,2020-04-23,265,FALSE
DOM,2020-04-24,267,FALSE
DOM,2020-04-25,273,FALSE
DOM,2020-04-26,278,FALSE
DOM,2020-04-27,282,FALSE
DOM,2020-04-28,286,FALSE
DOM,2020-04-29,293,FALSE
DOM,2020-04-30,301,FALSE
DOM,2020-05-01,313,FALSE
DOM,2020-05-02,326,FALSE
DOM,2020-05-03,333,FALSE
DOM,2020-05-04,346,FALSE
DOM,2020-05-05,354,FALSE
DOM,2020-05-06,362,FALSE
DOM,2020-05-07,373,FALSE
DOM,2020-05-08,380,FALSE
DOM,2020-05-09,385,FALSE
DOM,2020-05-10,388,FALSE
DOM,2020-05-11,393,FALSE
DOM,2020-05-12,402,FALSE
DOM,2020-05-13,409,FALSE
DOM,2020-05-14,422,FALSE
DOM,2020-05-15,424,FALSE
DOM,2020-05-16,428,FALSE
DOM,2020-05-17,428,FALSE
DOM,2020-05-18,434,FALSE
DOM,2020-05-19,441,FALSE
DOM,2020-05-20,446,FALSE
DOM,2020-05-21,448,FALSE
DOM,2020-05-22,456,FALSE
DOM,2020-05-23,458,FALSE
DOM,2020-05-24,458,FALSE
DOM,2020-05-25,460,FALSE
DOM,2020-05-26,468,FALSE
DOM,2020-05-27,474,FALSE
DOM,2020-05-28,485,FALSE
DOM,2020-05-29,488,FALSE
DOM,2020-05-30,498,FALSE
DOM,2020-05-31,502,FALSE
DOM,2020-06-01,502,FALSE
DOM,2020-06-02,515,FALSE
DOM,2020-06-03,516,FALSE
DOM,2020-06-04,520,FALSE
DOM,2020-06-05,525,FALSE
DOM,2020-06-06,536,FALSE
DOM,2020-06-07,538,FALSE
DOM,2020-06-08,539,FALSE
DOM,2020-06-09,544,FALSE
DOM,2020-06-10,550,FALSE
DOM,2020-06-11,561,FALSE
DOM,2020-06-12,568,FALSE
DOM,2020-06-13,577,FALSE
DOM,2020-06-14,592,FALSE
DOM,2020-06-15,605,FALSE
DOM,2020-06-16,615,FALSE
DOM,2020-06-17,633,FALSE
DOM,2020-06-18,635,FALSE
DOM,2020-06-19,647,FALSE
DOM,2020-06-20,655,FALSE
DOM,2020-06-21,662,FALSE
DOM,2020-06-22,669,FALSE
DOM,2020-06-23,675,FALSE
DOM,2020-06-24,691,FALSE
DOM,2020-06-25,698,FALSE
DOM,2020-06-26,712,FALSE
DOM,2020-06-27,718,FALSE
DOM,2020-06-28,726,FALSE
DOM,2020-06-29,733,FALSE
DOM,2020-06-30,747,FALSE
DOM,2020-07-01,754,FALSE
DOM,2020-07-02,765,FALSE
DOM,2020-07-03,775,FALSE
DOM,2020-07-04,786,FALSE
DOM,2020-07-05,794,FALSE
DOM,2020-07-06,804,FALSE
DOM,2020-07-07,821,FALSE
DOM,2020-07-08,829,FALSE
DOM,2020-07-09,842,FALSE
DOM,2020-07-10,864,FALSE
DOM,2020-07-11,880,FALSE
DOM,2020-07-12,897,FALSE
DOM,2020-07-13,903,FALSE
DOM,2020-07-14,910,FALSE
DOM,2020-07-15,929,FALSE
DOM,2020-07-16,941,FALSE
DOM,2020-07-17,942,FALSE
DOM,2020-07-18,971,FALSE
DOM,2020-07-19,981,FALSE
